INFO - main_ImageNet.py - 2025-05-07 17:53:07,131 - Using device: cuda
INFO - main_ImageNet.py - 2025-05-07 17:53:07,131 - Writing log file to run/logs/AapmCT_10C
INFO - main_ImageNet.py - 2025-05-07 17:53:07,131 - Exp instance id = 12085
INFO - main_ImageNet.py - 2025-05-07 17:53:07,131 - Exp comment = 
INFO - main_ImageNet.py - 2025-05-07 17:53:07,132 - Config =
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:02:43,489 - step: 45125, loss: 1287362.75
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:02:43,758 - step: 45126, loss: 218164.828125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:02:44,028 - step: 45127, loss: 1073382.875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:02:44,297 - step: 45128, loss: 1068669.375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:02:44,566 - step: 45129, loss: 211838.828125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:02:44,836 - step: 45130, loss: 70780.7734375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:02:45,108 - step: 45131, loss: 545957.75
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:02:45,377 - step: 45132, loss: 86578.7265625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:02:45,646 - step: 45133, loss: 63653.89453125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:02:45,916 - step: 45134, loss: 549180.0
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:02:46,186 - step: 45135, loss: 205201.875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:02:46,456 - step: 45136, loss: 822629.25
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:02:46,727 - step: 45137, loss: 51029.73828125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:02:46,996 - step: 45138, loss: 43817.0234375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:02:47,265 - step: 45139, loss: 41579.2890625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:02:47,535 - step: 45140, loss: 210831.984375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:02:47,806 - step: 45141, loss: 1063639.0
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:02:48,075 - step: 45142, loss: 1277359.25
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:02:48,345 - step: 45143, loss: 1061485.5
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:02:48,614 - step: 45144, loss: 138467.21875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:02:48,884 - step: 45145, loss: 93481.4453125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:02:49,153 - step: 45146, loss: 1066667.5
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:02:49,424 - step: 45147, loss: 45395.30078125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:02:49,693 - step: 45148, loss: 822724.25
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:02:49,962 - step: 45149, loss: 48907.01953125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:02:50,232 - step: 45150, loss: 200049.09375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:02:50,504 - step: 45151, loss: 62682.30078125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:02:50,773 - step: 45152, loss: 1276185.0
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:02:51,042 - step: 45153, loss: 1274340.5
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:02:51,312 - step: 45154, loss: 813534.125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:02:51,581 - step: 45155, loss: 121057.7421875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:02:51,850 - step: 45156, loss: 96735.2109375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:02:52,120 - step: 45157, loss: 1056539.125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:02:52,389 - step: 45158, loss: 813407.0625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:02:52,658 - step: 45159, loss: 534455.3125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:02:52,928 - step: 45160, loss: 1265561.125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:02:53,200 - step: 45161, loss: 80346.796875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:02:53,469 - step: 45162, loss: 55437.8671875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:02:53,738 - step: 45163, loss: 811240.5625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:02:54,008 - step: 45164, loss: 47165.87109375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:02:54,278 - step: 45165, loss: 41479.5390625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:02:54,547 - step: 45166, loss: 1056273.875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:02:54,817 - step: 45167, loss: 528613.1875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:02:55,086 - step: 45168, loss: 39745.71875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:02:55,356 - step: 45169, loss: 107856.3125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:02:55,626 - step: 45170, loss: 34697.60546875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:02:55,897 - step: 45171, loss: 50475.5078125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:02:56,167 - step: 45172, loss: 48262.24609375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:02:56,436 - step: 45173, loss: 51137.21875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:02:56,707 - step: 45174, loss: 60890.8671875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:02:56,976 - step: 45175, loss: 1070726.125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:02:57,245 - step: 45176, loss: 811374.625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:02:57,515 - step: 45177, loss: 527023.0
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:02:57,784 - step: 45178, loss: 53526.96875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:02:58,054 - step: 45179, loss: 1050630.625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:02:58,324 - step: 45180, loss: 51752.3125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:02:58,595 - step: 45181, loss: 49427.65234375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:02:58,865 - step: 45182, loss: 52430.70703125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:02:59,134 - step: 45183, loss: 556735.0
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:02:59,404 - step: 45184, loss: 46084.49609375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:02:59,673 - step: 45185, loss: 38835.00390625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:02:59,943 - step: 45186, loss: 539484.25
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:00,213 - step: 45187, loss: 52294.640625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:00,482 - step: 45188, loss: 78733.328125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:00,751 - step: 45189, loss: 43399.72265625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:01,021 - step: 45190, loss: 38518.1875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:01,293 - step: 45191, loss: 35626.62109375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:01,562 - step: 45192, loss: 50427.15625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:01,831 - step: 45193, loss: 47776.05078125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:02,101 - step: 45194, loss: 42707.390625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:02,370 - step: 45195, loss: 1281676.25
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:02,640 - step: 45196, loss: 41359.73828125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:02,910 - step: 45197, loss: 68485.4140625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:03,179 - step: 45198, loss: 45193.1484375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:03,448 - step: 45199, loss: 37029.2109375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:03,718 - step: 45200, loss: 814166.5
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:04,047 - step: 45201, loss: 807958.125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:04,316 - step: 45202, loss: 1045855.3125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:04,585 - step: 45203, loss: 1042301.875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:04,855 - step: 45204, loss: 1264725.125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:05,124 - step: 45205, loss: 514743.0
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:05,394 - step: 45206, loss: 62139.125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:05,664 - step: 45207, loss: 46174.5859375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:05,933 - step: 45208, loss: 38574.78125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:06,202 - step: 45209, loss: 1053410.375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:06,472 - step: 45210, loss: 40508.09765625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:06,744 - step: 45211, loss: 37158.92578125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:07,013 - step: 45212, loss: 48110.23046875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:07,282 - step: 45213, loss: 1051827.875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:07,552 - step: 45214, loss: 33865.2109375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:07,821 - step: 45215, loss: 39403.08984375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:08,090 - step: 45216, loss: 525440.3125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:08,360 - step: 45217, loss: 37208.90625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:08,630 - step: 45218, loss: 65450.4765625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:08,899 - step: 45219, loss: 42368.68359375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:09,172 - step: 45220, loss: 37434.8828125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:09,443 - step: 45221, loss: 39238.578125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:09,713 - step: 45222, loss: 518604.90625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:09,982 - step: 45223, loss: 58173.6953125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:10,252 - step: 45224, loss: 38370.234375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:10,521 - step: 45225, loss: 503893.84375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:10,791 - step: 45226, loss: 68143.03125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:11,060 - step: 45227, loss: 1032516.8125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:11,330 - step: 45228, loss: 55740.3828125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:11,599 - step: 45229, loss: 37151.88671875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:11,869 - step: 45230, loss: 181918.453125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:12,141 - step: 45231, loss: 36130.5
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:12,410 - step: 45232, loss: 41103.9453125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:12,679 - step: 45233, loss: 499557.125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:12,949 - step: 45234, loss: 785597.0625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:13,219 - step: 45235, loss: 52004.02734375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:13,488 - step: 45236, loss: 782738.75
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:13,758 - step: 45237, loss: 44251.515625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:14,027 - step: 45238, loss: 781702.125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:14,296 - step: 45239, loss: 36419.828125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:14,566 - step: 45240, loss: 1024301.875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:14,837 - step: 45241, loss: 50197.1796875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:15,107 - step: 45242, loss: 36011.55078125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:15,376 - step: 45243, loss: 65392.46875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:15,646 - step: 45244, loss: 41825.796875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:15,915 - step: 45245, loss: 53137.0
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:16,184 - step: 45246, loss: 38855.86328125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:16,454 - step: 45247, loss: 782928.625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:16,724 - step: 45248, loss: 173786.75
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:16,994 - step: 45249, loss: 207055.15625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:17,264 - step: 45250, loss: 36531.43359375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:17,535 - step: 45251, loss: 41613.8359375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:17,805 - step: 45252, loss: 174965.125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:18,074 - step: 45253, loss: 33603.37890625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:18,344 - step: 45254, loss: 45930.33984375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:18,613 - step: 45255, loss: 93202.6796875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:18,882 - step: 45256, loss: 142093.671875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:19,152 - step: 45257, loss: 495892.5
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:19,421 - step: 45258, loss: 35144.82421875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:19,691 - step: 45259, loss: 51447.3671875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:19,960 - step: 45260, loss: 1030049.75
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:20,232 - step: 45261, loss: 1022875.0625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:20,501 - step: 45262, loss: 87601.9609375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:20,770 - step: 45263, loss: 491218.875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:21,040 - step: 45264, loss: 212760.453125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:21,310 - step: 45265, loss: 47900.69921875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:21,579 - step: 45266, loss: 38654.95703125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:21,849 - step: 45267, loss: 122598.0625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:22,118 - step: 45268, loss: 36411.55078125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:22,387 - step: 45269, loss: 45281.52734375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:22,657 - step: 45270, loss: 136001.1875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:22,929 - step: 45271, loss: 1281865.25
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:23,198 - step: 45272, loss: 496578.5
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:23,467 - step: 45273, loss: 135053.5625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:23,737 - step: 45274, loss: 46035.7265625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:24,007 - step: 45275, loss: 68520.84375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:24,276 - step: 45276, loss: 39245.6640625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:24,546 - step: 45277, loss: 509605.875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:24,815 - step: 45278, loss: 63536.87890625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:25,084 - step: 45279, loss: 491838.59375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:25,354 - step: 45280, loss: 776451.1875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:25,626 - step: 45281, loss: 1256966.75
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:25,895 - step: 45282, loss: 174601.296875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:26,164 - step: 45283, loss: 481967.3125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:26,434 - step: 45284, loss: 145386.578125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:26,703 - step: 45285, loss: 774039.75
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:26,973 - step: 45286, loss: 57554.7109375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:27,243 - step: 45287, loss: 474214.84375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:27,512 - step: 45288, loss: 1251264.125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:27,781 - step: 45289, loss: 322641.9375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:28,051 - step: 45290, loss: 44908.0859375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:28,322 - step: 45291, loss: 57764.10546875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:28,592 - step: 45292, loss: 67272.7265625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:28,861 - step: 45293, loss: 477376.53125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:29,131 - step: 45294, loss: 74232.8828125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:29,401 - step: 45295, loss: 769132.9375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:29,670 - step: 45296, loss: 47501.96875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:29,940 - step: 45297, loss: 158969.90625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:30,209 - step: 45298, loss: 76590.9921875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:30,478 - step: 45299, loss: 174952.65625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:30,748 - step: 45300, loss: 169969.71875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:31,077 - step: 45301, loss: 1016304.6875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:31,346 - step: 45302, loss: 1012931.375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:31,615 - step: 45303, loss: 1250499.75
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:31,885 - step: 45304, loss: 55357.640625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:32,155 - step: 45305, loss: 1015200.1875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:32,424 - step: 45306, loss: 54706.00390625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:32,693 - step: 45307, loss: 53210.91796875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:32,963 - step: 45308, loss: 164682.15625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:33,232 - step: 45309, loss: 1245214.75
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:33,502 - step: 45310, loss: 160345.65625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:33,773 - step: 45311, loss: 201570.359375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:34,043 - step: 45312, loss: 277462.4375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:34,312 - step: 45313, loss: 766259.5
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:34,581 - step: 45314, loss: 1010201.0625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:34,851 - step: 45315, loss: 60271.859375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:35,120 - step: 45316, loss: 87594.53125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:35,390 - step: 45317, loss: 1013703.0625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:35,659 - step: 45318, loss: 167696.609375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:35,928 - step: 45319, loss: 763197.0
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:36,198 - step: 45320, loss: 1008263.625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:36,470 - step: 45321, loss: 53532.9765625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:03:36,739 - step: 45322, loss: 1251497.75
